label,verdict,verdict_encoded,input_type,inference_time_ms,threat_score,confidence,recommended_action,recommended_action_encoded,nlp_score,nlp_weight,nlp_source,nlp_source_encoded,top_phrase_count,tactic_count,tactic_urgency,tactic_authority_impersonation,tactic_financial_lure,tactic_credential_harvesting,tactic_suspicious_link,tactic_fear_threat,tactic_spoofing,tactic_reward_framing,tactic_bec_pattern,tactic_executive_impersonation,url_score,url_weight,url_count,shap_ip_as_host,shap_brand_impersonation,shap_auth_in_domain,shap_high_risk_tld,shap_newly_registered,shap_no_ssl,shap_url_length_long,shap_url_length_very_long,shap_subdomain_abuse,shap_high_entropy,shap_typosquatting,shap_brand_in_path,shap_suspicious_keywords,shap_hex_encoding,shap_at_symbol,shap_redirect_pattern,shap_exe_extension,shap_medium_risk_tld,shap_excessive_hyphens,shap_double_slash,shap_privacy_protected,shap_no_dns_record,shap_no_spf,shap_no_dmarc,shap_urlhaus_hit,url_length,domain_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at,num_question,num_equals,num_ampersand,num_percent,url_entropy,domain_entropy,subdomain_count,subdomain_length,path_depth,has_ip_address,is_https,is_http,tld_risk_high,tld_risk_medium,brand_in_domain,brand_in_path,is_legitimate_host,typosquatting_score,suspicious_path_kw,suspicious_domain_kw,has_exe_extension,has_file_extension,has_hex_encoding,double_slash_in_path,has_at_symbol,redirects_in_url,domain_has_numbers,domain_has_hyphens,header_score,header_weight,header_flag_count,spf_result_raw,dkim_result_raw,dmarc_result_raw,spf_result,dkim_result,dmarc_result,flag_spf_fail,flag_dkim_fail,flag_dkim_missing,flag_dmarc_fail,flag_reply_to_mismatch,flag_return_path_mismatch,flag_bulk_mailer,flag_missing_message_id,flag_missing_date,flag_excessive_hops,has_known_campaign,actor_confidence,related_domains_count,ti_malicious_domain_count,ti_feed_source_count,ti_global_reach_count,ioc_risk_boost,ioc_malicious_domain_count,ioc_malicious_ip_count,ioc_threat_family_count,ioc_source_count,dark_web_risk_raw,dark_web_risk,dark_web_breach_count,dark_web_total_exposed,dark_web_source_count,kill_chain_active_stages,kill_chain_overall_risk,kill_chain_attack_vector,kill_chain_attack_vector_encoded,kill_chain_is_brand_impersonation,kill_chain_initial_access_risk,kill_chain_credential_risk,kill_chain_financial_risk,kill_chain_lateral_risk,kill_chain_impact_level,kill_chain_impact_level_raw
1,SUSPICIOUS,1,email,7691,0.3731,0.6791,flag_for_review,1,0.4525,0.35,unknown,-1,5,2,0.0,0.0,0.0,0,0.0,0,0.75,0.75,0,0,0.513,0.28,2,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.373,Sender Spoofing,2,0,0.3731,0.224,0.149,0.261,1,MEDIUM
1,SUSPICIOUS,1,email,7235,0.4521,0.717,flag_for_review,1,0.8075,0.35,unknown,-1,5,3,0.0,0.0,0.8,0,0.8,0,0.0,0.8,0,0,0.05,0.28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,UNKNOWN,0,0,0,0,1,0.452,Email-based Phishing,0,0,0.4521,0.271,0.181,0.316,1,MEDIUM
0,SUSPICIOUS,1,email,10050,0.4232,0.7031,flag_for_review,1,0.4131,0.35,unknown,-1,4,2,0.0,0.0,0.0,0,0.9,0,0.9,0.0,0,0,0.3386,0.28,5,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.15,0,0,0,0,0.12,0.05,0.0,0,39,13,19,0,3,0,0,4,0,0,0,0,0,4.0898,2.2516,1,2,2,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0.28,0.19,2,unknown,none,none,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,5,1,1,0,0.1,1,0,0,1,LOW,1,0,0,0,1,0.423,Sender Spoofing,2,0,0.4232,0.254,0.169,0.296,1,MEDIUM
1,SUSPICIOUS,1,email,6709,0.5372,0.7579,flag_for_review,1,0.917,0.35,unknown,-1,5,4,0.95,0.0,0.0,0,0.95,0,0.95,0.95,0,0,0.05,0.28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,UNKNOWN,0,0,0,0,1,0.537,Social Engineering — Urgency/Fear,1,0,0.5372,0.322,0.215,0.376,1,MEDIUM
1,SUSPICIOUS,1,email,9561,0.3287,0.6578,flag_for_review,1,0.3744,0.35,unknown,-1,5,2,0.0,0.0,0.0,0,0.8,0,0.8,0.0,0,0,0.1216,0.28,5,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,36,6,19,0,3,0,0,5,0,0,0,0,0,3.9722,1.0,1,3,3,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,1,1,0,0.1,1,0,0,1,LOW,1,0,0,0,1,0.329,Sender Spoofing,2,0,0.3287,0.197,0.131,0.23,0,LOW
1,PHISHING,2,email,9941,0.6084,0.792,quarantine_and_block,2,0.9425,0.35,unknown,-1,5,3,0.0,0.0,0.95,0,0.95,0,0.95,0.0,0,0,0.513,0.28,3,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.608,Sender Spoofing,2,0,0.6084,0.365,0.243,0.426,1,MEDIUM
1,SUSPICIOUS,1,email,8991,0.3211,0.6541,flag_for_review,1,0.3578,0.35,unknown,-1,4,2,0.0,0.0,0.0,0,0.8,0,0.8,0.0,0,0,0.1216,0.28,5,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,36,6,19,0,3,0,0,5,0,0,0,0,0,3.9722,1.0,1,3,3,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,1,1,0,0.1,1,0,0,1,LOW,1,0,0,0,1,0.321,Sender Spoofing,2,0,0.3211,0.193,0.128,0.225,0,LOW
1,SUSPICIOUS,1,email,9736,0.4958,0.738,flag_for_review,1,0.5165,0.35,unknown,-1,5,2,0.0,0.0,0.0,0,0.99,0,0.0,0.99,0,0,0.513,0.28,4,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4,1,1,0,0.1,1,0,0,1,LOW,1,0,0,0,1,0.496,Email-based Phishing,0,0,0.4958,0.297,0.198,0.347,1,MEDIUM
1,SUSPICIOUS,1,email,7481,0.429,0.7059,flag_for_review,1,0.6418,0.35,unknown,-1,4,1,0.0,0.0,0.0,0,0.0,0,0.0,0.7,0,0,0.513,0.28,2,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.429,Email-based Phishing,0,0,0.429,0.257,0.172,0.3,1,MEDIUM
1,SUSPICIOUS,1,email,6974,0.4313,0.707,flag_for_review,1,0.8075,0.35,unknown,-1,4,2,0.0,0.0,0.0,0,0.85,0,0.0,0.85,0,0,0.2385,0.28,1,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,25,18,0,0,1,0,0,2,0,0,0,0,0,3.9435,3.182,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.431,Email-based Phishing,0,0,0.4313,0.259,0.173,0.302,1,MEDIUM
1,PHISHING,2,email,7970,0.6174,0.7964,quarantine_and_block,2,0.9559,0.35,unknown,-1,5,3,0.0,0.0,0.99,0,0.99,0,0.0,0.99,0,0,0.513,0.28,5,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,5,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.617,Email-based Phishing,0,0,0.6174,0.37,0.247,0.432,1,MEDIUM
1,SUSPICIOUS,1,email,9445,0.5344,0.7565,flag_for_review,1,0.9175,0.35,unknown,-1,5,5,0.95,0.95,0.95,0,0.95,0,0.95,0.0,0,0,0.3017,0.28,1,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,40,33,0,0,2,0,2,2,0,0,0,0,0,4.4276,3.1219,1,18,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.534,Social Engineering — Urgency/Fear,1,0,0.5344,0.321,0.214,0.374,1,MEDIUM
1,SUSPICIOUS,1,email,8114,0.5437,0.761,flag_for_review,1,0.9516,0.35,unknown,-1,3,2,0.0,0.0,0.0,0,0.99,0,0.99,0.0,0,0,0.2691,0.28,1,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,35,18,1,8,2,0,0,3,0,1,0,0,0,4.5147,2.8074,1,6,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.544,Sender Spoofing,2,0,0.5437,0.326,0.217,0.381,1,MEDIUM
1,PHISHING,2,email,11045,0.6073,0.7915,quarantine_and_block,2,0.9129,0.35,unknown,-1,4,3,0.0,0.0,0.0,0,0.95,0,0.95,0.95,0,0,0.1216,0.28,5,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,36,6,19,0,3,0,0,5,0,0,0,0,0,3.9722,1.0,1,3,3,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,1,1,0,0.1,1,0,0,1,LOW,1,0,0,0,1,0.607,Sender Spoofing,2,0,0.6073,0.364,0.243,0.425,1,MEDIUM
1,SUSPICIOUS,1,email,8190,0.5432,0.7607,flag_for_review,1,0.9555,0.35,unknown,-1,3,2,0.0,0.0,0.0,0,0.99,0,0.99,0.0,0,0,0.2628,0.28,1,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,33,16,1,8,2,0,0,3,0,1,0,0,0,4.3697,1.7925,1,6,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.543,Sender Spoofing,2,0,0.5432,0.326,0.217,0.38,1,MEDIUM
1,SUSPICIOUS,1,email,7557,0.5408,0.7596,flag_for_review,1,0.956,0.35,unknown,-1,5,3,0.0,0.0,0.0,0,0.99,0,0.99,0.99,0,0,0.2542,0.28,2,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,30,19,0,0,2,0,0,2,0,0,0,0,0,4.0314,3.1899,1,3,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.541,Sender Spoofing,2,0,0.5408,0.324,0.216,0.379,1,MEDIUM
1,PHISHING,2,email,6990,0.5709,0.774,quarantine_and_block,2,0.9527,0.35,unknown,-1,5,3,0.99,0.0,0.0,0,0.99,0,0.0,0.99,0,0,0.05,0.28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,UNKNOWN,0,0,0,0,1,0.571,Social Engineering — Urgency/Fear,1,0,0.5709,0.343,0.228,0.4,1,MEDIUM
0,SAFE,0,email,14043,0.2316,0.6112,monitor,0,0.358,0.35,unknown,-1,3,3,0.0,0.0,0.0,0,0.8,0,0.8,0.8,0,0,0.1043,0.28,5,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,26,15,0,0,2,0,0,2,0,0,0,0,0,3.6424,2.914,1,3,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.28,0.19,2,unknown,none,none,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,5,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.232,Sender Spoofing,2,0,0.2316,0.139,0.093,0.162,0,LOW
0,SAFE,0,email,9959,0.237,0.6138,monitor,0,0.3582,0.35,unknown,-1,4,3,0.0,0.0,0.0,0,0.8,0,0.8,0.8,0,0,0.1343,0.28,5,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.05,0.0,0,26,15,0,0,2,0,0,2,0,0,0,0,0,3.6424,2.914,1,3,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.28,0.19,2,unknown,none,none,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,5,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.237,Sender Spoofing,2,0,0.237,0.142,0.095,0.166,0,LOW
1,SUSPICIOUS,1,email,13329,0.5307,0.7547,flag_for_review,1,0.9174,0.35,unknown,-1,2,2,0.0,0,0.0,0,0.95,0,0.95,0.0,0,0,0.3339,0.28,1,0.0,0.0,0,0,0,0.1,0,0,0.1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,61,49,5,0,5,0,1,3,0,0,0,0,0,4.3906,2.585,4,39,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.531,Sender Spoofing,2,0,0.5307,0.318,0.212,0.371,1,MEDIUM
1,SUSPICIOUS,1,email,6410,0.5373,0.7579,flag_for_review,1,0.9173,0.35,unknown,-1,5,3,0.95,0,0.0,0,0.95,0,0.95,0.0,0,0,0.05,0.28,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,UNKNOWN,0,0,0,0,1,0.537,Social Engineering — Urgency/Fear,1,0,0.5373,0.322,0.215,0.376,1,MEDIUM
1,SUSPICIOUS,1,email,8735,0.3417,0.664,flag_for_review,1,0.2476,0.35,unknown,-1,5,2,0.0,0,0.0,0,0.75,0,0.75,0.0,0,0,0.513,0.28,1,0.0,0.0,0,0,0,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.4,0.19,3,unknown,none,none,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.342,Sender Spoofing,2,0,0.3417,0.205,0.137,0.239,0,LOW
1,SUSPICIOUS,1,email,7820,0.5134,0.7464,flag_for_review,1,0.8015,0.35,unknown,-1,5,2,0.0,0,0.0,0,0.8,0,0.8,0.0,0,0,0.513,0.28,1,0.0,0.0,0,0,0,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.513,Sender Spoofing,2,0,0.5134,0.308,0.205,0.359,1,MEDIUM
1,SAFE,0,email,10450,0.1232,0.5591,monitor,0,0.1944,0.35,unknown,-1,5,1,0.0,0,0.0,0,0.0,0,0.65,0.0,0,0,0.05,0.28,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,UNKNOWN,0,0,0,0,1,0.123,Sender Spoofing,2,0,0.1232,0.074,0.049,0.086,0,LOW
1,SUSPICIOUS,1,email,6637,0.3378,0.6621,flag_for_review,1,0.3733,0.35,unknown,-1,2,2,0.0,0,0.0,0,0.8,0,0.8,0.0,0,0,0.513,0.28,2,0.0,0.0,0,0,0,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.338,Sender Spoofing,2,0,0.3378,0.203,0.135,0.236,0,LOW
0,SAFE,0,email,10672,0.1489,0.5715,monitor,0,0.0441,0.35,unknown,-1,5,1,0.0,0,0.0,0,0.0,0,0.65,0.0,0,0,0.1612,0.28,2,0.0,0.0,0,0,0,0.1,0,0,0.0,0.06,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,33,17,5,0,2,0,0,4,0,0,0,0,0,3.9196,3.2389,1,3,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.4,0.19,3,pass,none,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.149,Sender Spoofing,2,0,0.1489,0.089,0.06,0.104,0,LOW
1,SUSPICIOUS,1,email,7296,0.5024,0.7412,flag_for_review,1,0.9175,0.35,unknown,-1,4,3,0.0,0,0.95,0,0.95,0,0.0,0.95,0,0,0.2006,0.28,3,0.0,0.0,0,0,0,0.1,0,0,0.0,0.06,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.05,0.0,0,36,18,1,9,1,0,0,3,0,1,1,0,0,4.0833,3.3249,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.502,Email-based Phishing,0,0,0.5024,0.301,0.201,0.352,1,MEDIUM
0,SAFE,0,email,6847,0.1498,0.5719,monitor,0,0.0551,0.35,unknown,-1,3,1,0.0,0,0.0,0,0.0,0,0.75,0.0,0,0,0.1612,0.28,2,0.0,0.0,0,0,0,0.1,0,0,0.0,0.06,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,33,17,5,0,2,0,0,4,0,0,0,0,0,3.9196,3.2389,1,3,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.4,0.19,3,pass,none,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.15,Sender Spoofing,2,0,0.1498,0.09,0.06,0.105,0,LOW
1,PHISHING,2,email,8104,0.5891,0.7828,quarantine_and_block,2,0.9146,0.35,unknown,-1,2,2,0.0,0,0.0,0,0.95,0,0.95,0.0,0,0,0.513,0.28,2,0.0,0.0,0,0,0,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.589,Sender Spoofing,2,0,0.5891,0.353,0.236,0.412,1,MEDIUM
1,SUSPICIOUS,1,email,8555,0.5489,0.7635,flag_for_review,1,0.8623,0.35,unknown,-1,5,3,0.85,0,0.0,0,0.85,0,0.0,0.85,0,0,0.513,0.28,1,0.0,0.0,0,0,0,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.549,Social Engineering — Urgency/Fear,1,0,0.5489,0.329,0.22,0.384,1,MEDIUM
0,SAFE,0,email,9089,0.143,0.5686,monitor,0,0.0441,0.35,unknown,-1,4,1,0.0,0,0.0,0,0.0,0,0.8,0.0,0,0,0.1612,0.28,2,0.0,0.0,0,0,0,0.1,0,0,0.0,0.06,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,33,17,5,0,2,0,0,4,0,0,0,0,0,3.9196,3.2389,1,3,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.4,0.19,3,pass,none,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.143,Sender Spoofing,2,0,0.143,0.086,0.057,0.1,0,LOW
1,SUSPICIOUS,1,email,6814,0.4326,0.7076,flag_for_review,1,0.8075,0.35,unknown,-1,5,2,0.0,0,0.0,0,0.9,0,0.0,0.9,0,0,0.2204,0.28,1,0.0,0.0,0,0,0,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,24,17,0,0,1,0,0,2,0,0,0,0,0,3.6258,2.6612,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.433,Email-based Phishing,0,0,0.4326,0.26,0.173,0.303,1,MEDIUM
1,PHISHING,2,email,7892,0.5983,0.7872,quarantine_and_block,2,0.9157,0.35,unknown,-1,4,2,0.0,0,0.0,0,0.95,0,0.95,0.0,0,0,0.1216,0.28,5,0.0,0.0,0,0,0,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,36,6,19,0,3,0,0,5,0,0,0,0,0,3.9722,1.0,1,3,3,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,1,1,0,0.1,1,0,0,1,LOW,1,0,0,0,1,0.598,Sender Spoofing,2,0,0.5983,0.359,0.239,0.419,1,MEDIUM
1,SUSPICIOUS,1,email,9490,0.5412,0.7598,flag_for_review,1,0.9725,0.35,unknown,-1,5,2,0.0,0,0.0,0,0.99,0,0.99,0.0,0,0,0.2228,0.28,2,0.0,0.0,0,0,0,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.12,0.05,0.04,0,21,10,4,0,1,0,0,4,0,0,0,0,0,3.6897,2.2516,0,0,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.541,Sender Spoofing,2,0,0.5412,0.325,0.216,0.379,1,MEDIUM
